work_id,state,ida,honble_members_of_parliament,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,sanction_amount,work_status,completion_date,completed_amount_disbursed,total_expenditure,payment_count,unique_vendors,has_sanction,has_completion,has_expenditure,sanction_delay_days,completion_duration_days,sanction_difference,expenditure_ratio,sanction_ratio,expenditure_difference,completion_amount_ratio,completion_amount_difference,payments_per_vendor,financial_year,recommended_year,recommended_month,lof_prediction,lof_is_anomaly,lof_score,lof_risk_score,lof_risk_score_100,lof_anomaly_rank,lof_pattern_frequency
WS/MP18228/2024-2025/159524,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK MUFTIGANJ K ANTARGAT SHIV NAGAR BAZAR ME BANK OF BARODA K BAGAL ME SUNIL YADAV K DUKAN K SAMANE 01 NAG SOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-12,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159525,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK MUFTIGANJ KHADAHAR DAGARA BAZAR ME TIRAHE PAR 01 NAG SOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-12,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159526,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK MUFTI GANJ GRAM SABHA MATIYARI ME AHILYA BAI HOLKER CHAURAHA PAR PAL BASTI 01 NAG SOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159527,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK MUFTIGANJ K ANTARGAT GRAM SABHA MEERPUR ME DEVKALI BELAW MARG TIRAHE PAR SANTOSH YADAV (GUDDU) K GHAR K SAMANE 01 NAG SOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159528,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK MUFTIGANJ K ANTARGAT GRAM SABHA SURAT PUR ME TIRAHE PAR RAMESH CHAUHAN K DUKAN K SAMANE 01 NAG SOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18397/2025-2026/159529,Delhi,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),Bansuri Swaraj,NEW DELHI,Normal/Others,Provision of School Van,2024-12-22,493680.0,,,,,,493680.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,-1.0216103907954273,0.46589747334599096,46.589747334599096,7314,1
WS/MP18228/2024-2025/159530,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK JALALPUR K ANTARGAT GRAM SABHA KANUWANI K JALALPUR SE THANAGADDI MUKHYA SADAK PAR AUWAR MODH TIRAHE PAR 01 NAG SOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159531,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK JALALPUR K ANTARGAT MAI BAZAR ME CHINTU YADAV K DUKAN K SAMANE 01 NAG SOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159533,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,LOCK JALALPUR K ANTARGAT GRAM SABHA CHHATARIPUR ME DIH BABA K PASS SUDHAKAR ADVOCATE K GHAR K SAMANE 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159558,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK JALALPUR ANTARGAT GRAM SABHA KHEWASIPUR ME GULARA CHAURAHA K PASS 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159559,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT SHRI SAI AMAR SHIKSHA NIKETAN THANA GADDI K SAMANE 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-12,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159561,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA NIHALAPUR ME CHAURAHA PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18400/2025-2026/159562,Delhi,WEST(COMMISSIONER MCD WEST),Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Supply and Installation of Open Air Gym at Shivaji College,2024-12-23,1576687.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2024,12,1,0,-0.985179414291515,0.13458448955747038,13.458448955747038,11851,1
WS/MP18228/2024-2025/159563,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT PURV MADHYAMIK VIDYALAYA BEHARA ARKA PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159564,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT BEHARA BARAI GATE K SAMANE 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159565,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA PARAPATI ME COMPOSITE VIDYALAYA CHAURAHA PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159567,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA BANTARI (PARSAURI) ME CHHOTELAL YADAV K GHAR K SAMANE,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18400/2025-2026/159569,Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Bench,2024-12-23,1898345.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2024,12,1,0,-1.1408376749653808,0.7068059003943332,70.68059003943333,4015,1
WS/MP18228/2024-2025/159570,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT RATANUPUR BAZAR ME PAHALWAN PANEER CENTER K SAMANE 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP685/2026-2027/159572,Maharashtra,RAIGAD(DISTRICT COLLECTOR RAIGAD_IDA),Shrirang Appa Barne,MAVAL,Normal/Others,Construction Of Road at Kumbhavli  Ankush Patil To Damodhar Gaikwad House Tal Khalapur dist Raigad,2024-12-18,1000000.0,,,,,,500000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2026-2027,2024,12,1,0,-0.9861349189470355,0.15046735796699284,15.046735796699284,11632,4
WS/MP18228/2024-2025/159573,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT KERARAT SE KHUJHHI ROAD PAR SHAHEED SMARAK HANUMAN NAGAR CHAURAHA PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159575,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA SULTANPUR ME JAINU YADAV K GHAR K SAMANE TIRAHE PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159576,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA JHAMAKA ME TIRAHE PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159577,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA CHHITAUNA ME MUKHYA SADAK PAR BAJRANG BALI MANDIR K PASS 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159578,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA TARIYARI MODH PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159579,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA PACHWAR MAIN ROAD PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159580,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA CHAUKIAN ME SHRI RAM K GHAR K PICHHE CHAURAHE PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-13,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159581,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA SIHAULI ME RAJENDRA PRADHAN K GHAR K SAMANE CHAURAHA PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-14,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP18228/2024-2025/159582,Uttar Pradesh,JAUNPUR(DISTRICT MAGISTRATE JAUNPUR_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,BLOCK KERAKAT K ANTARGAT GRAM SABHA AURI ME KERAKAT SE KHUJHHI MUKHYA SADAK PAR BAIJU NAGAR CHAURAHE PAR 01 NAG SAOLAR HIGH MASK LIGHT,2024-12-22,107932.0,,,,2026-01-14,107932.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9976762530795794,0.33189718124726153,33.189718124726156,9126,47
WS/MP761/2026-2027/159596,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Laying of CC drains from Mochi Smashanavatika to Prabhakar plot near Vailpur to Armoor road,2024-12-18,450000.0,,,,,,,,,0,0,0,,,,,,,,,,2026-2027,2024,12,1,0,-1.3883891610701646,0.8072148386154521,80.72148386154521,2633,15
WS/MP18228/2025-2026/159597,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- KISHAN YADAV S/O RAJENDRA YADAV, 2- MANGLA YADAV S/O DHANRAJ, 3- RATNESH UPADHYAY S/O NARENDRA UPADHYAY, 4- GHANSHYAM YADAV S/O KEDAR YADAV, 5- SHIVPAL CHAUHAN S/O JAYSINGH CHAUHAN",2025-01-24,104720.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-0.9946119260646811,0.3034540674748065,30.345406747480652,9534,5
WS/MP761/2025-2026/159598,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Construction of Community Hall in Aadivasi Naikpod wada,2024-12-18,400000.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2024,12,1,0,-0.9835551220957409,0.12030816415948586,12.030816415948586,11993,95
WS/MP600/2024-2025/159600,Jammu And Kashmir,UDHAMPUR(Deputy Commissioner Udhampur_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"New installation of hand pump near the house of Suram Singh, Ramesh Kumar ,Ward no.  6, pyt. Ghordi west , Village – Ghordi  West, Ghordi,	Udhampur",2024-12-19,284020.0,,,,,,,,,0,0,0,,,,,,,,,,2024-2025,2024,12,1,0,-2.394742614327278,0.9500146049364685,95.00146049364685,684,2
WS/MP761/2025-2026/159601,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Developement of Public Park in Sri Sailaxmi nagar,2024-12-18,400000.0,,,,2025-05-08,400000.0,,,,0,1,0,,,,,,,,,,2025-2026,2024,12,1,0,-0.9835551220957409,0.12030816415948586,12.030816415948586,11993,95
WS/MP600/2024-2025/159603,Jammu And Kashmir,UDHAMPUR(Deputy Commissioner Udhampur_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"New installation of hand pump near the house of Sham Lal , Parkash Chand  , Ward no. 6, Pyt. Ghordi  West, Village – Ghordi West, 	Ghordi, Udhampur",2024-12-19,284020.0,,,,,,,,,0,0,0,,,,,,,,,,2024-2025,2024,12,1,0,-2.394742614327278,0.9500146049364685,95.00146049364685,684,2
WS/MP18094/2025-2026/159604,Karnataka,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Normal/Others,Construction of Kashtriya Marath Samudayabhavan  at Gandhinagar  Ward no 12,2025-01-08,800000.0,,,,,,800000.0,2.0,1.0,0,0,1,,,,,,,,,2.0,2025-2026,2025,1,1,0,-1.0093927013425392,0.42891047173944796,42.8910471739448,7816,10
WS/MP600/2024-2025/159606,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of lane from the house of Kalyan  Kari Singh to the house of Shiv Temple, ward no. 6, pyt. Jandi , Village –Bassi  Jamwal,	Hiranagar,	Kathua",2024-12-19,107000.0,,,,,,,,,0,0,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9958184709317269,0.32255002190740467,32.25500219074047,9277,1
WS/MP761/2025-2026/159607,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Laying of CC road from Sakali Nadpi Gangaram (H) to Ippa Gangamma (H),2024-12-18,400000.0,,,,,,400000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,-0.9872080412554483,0.16781072002336794,16.781072002336796,11388,17
WS/MP18228/2025-2026/159608,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- MUNNA YADAV S/O RAMDHANI YADAV, 2- RAJKUMAR YADAV S/O RAMLAKHAN , 3- RAMDULAR KANAUJIYA S/O FULCHAND, 4- CHANDRAJIT YADAV S/O LALTA K GHAR K PASS 4 NAG SOLAR LIGHT",2025-01-24,83776.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.040190490496282,0.536877464583029,53.6877464583029,6339,7
WS/MP18228/2025-2026/159610,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- RAM AASRE YADAV S/O RAMDEV, 2- SUNIL YADAV RAMDHANI YADAV K GHAR K PASS 2 NAG SOLAR LIGHT",2025-01-24,20944.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.4334019257718764,0.8287571199065284,82.87571199065285,2286,119
WS/MP761/2024-2025/159611,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Construction of Artisan shed near Rajarajeshwara Swamy Mandir,2024-12-18,494480.0,,,,,,494480.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,-1.0000230418178935,0.3649043376661312,36.490433766613116,8697,1
WS/MP600/2024-2025/159612,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"New installation of hand pump at near the pyt. Ghar Dhalli, opposite govt. Primary school , Ward no. 1, Dinga Amb, Kathua",2024-12-19,358066.0,,,,,,,,,0,0,0,,,,,,,,,,2024-2025,2024,12,1,0,-1.094971042527636,0.6729954724696947,67.29954724696947,4478,1
WS/MP18228/2025-2026/159614,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- ANIL YADAV S/O RAMAWADH, 2- ARVIND RAJBHAR S/O GOPI RAJBHAR K GHAR K PASS 2 NAG SOLAR LIGHT",2025-01-24,41888.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.2367418856907364,0.7593836716810282,75.93836716810281,3272,47
WS/MP761/2025-2026/159616,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Construction of Artisan shed near Laxmi Narsimha Swamy temple,2024-12-18,495000.0,,,,,,495000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,-1.013978839386599,0.4390609025850738,43.906090258507376,7680,4
WS/MP18400/2025-2026/159617,Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Open gym in ward 92 in Goverdhan Park Opp WZ 67 Titarpur New Dehli,2024-12-23,165416.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2024,12,1,0,-1.0502574291305011,0.5904775814225208,59.047758142252086,5608,1
WS/MP600/2024-2025/159618,Jammu And Kashmir,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of cremation of shed  	Village Dhalli  and Bannu Chak  , pyt. Halqa Dhalli , Tehsil- Hiranagar, Dinga Amb, Kathua",2024-12-19,154000.0,,,,,,154000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2024-2025,2024,12,1,0,-1.0022798936499633,0.3883452606981159,38.834526069811595,8376,1
WS/MP18228/2025-2026/159619,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- PRAMOD KHARWAR S/O VIRENDRA KHARWAR, 2- PYARE BIND S/O HARI BIND, 3- PRADEEP SAROJ S/O JHURIRAM SAROJ",2025-01-24,62832.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.126511134716706,0.6948663648313129,69.48663648313129,4173,12
WS/MP18228/2025-2026/159621,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,KNHAIYA YADAV S/O NANDLAL K GHAR K PASS 1 NAG SOLAR LIGHT,2025-01-24,20944.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.4334019257718764,0.8287571199065284,82.87571199065285,2286,119
WS/MP761/2025-2026/159623,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Construction of Compound wall to existing community hall in Munnurukapu wada near PACS Pipri,2024-12-18,495000.0,,,,,,495000.0,1.0,1.0,0,0,1,,,,,,,,,1.0,2025-2026,2024,12,1,0,-1.013978839386599,0.4390609025850738,43.906090258507376,7680,4
WS/MP761/2024-2025/159625,Telangana,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),Arvind Dharmapuri,NIZAMABAD,Normal/Others,Laying of CC road from Pitla Srinivas (H) to Sailu (H) in SC BC colony,2024-12-18,350000.0,,,,2025-03-10,350000.0,,,,0,1,0,,,,,,,,,,2024-2025,2024,12,1,0,-1.0733942024066208,0.6207097999123704,62.07097999123704,5171,47
WS/MP18228/2025-2026/159626,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- INDRAJEET YADAV S/O PALTURAM YADAV, 2- HARISHANKAR YADAV S/O BHAGELURAM YADAV K GHAR K PASS 2 NAG SOLAR LIGHT",2025-01-24,41888.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.2367418856907364,0.7593836716810282,75.93836716810281,3272,47
WS/MP18228/2025-2026/159627,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- SANJAY YADAV S/O KALIDEEN YADAV, 2- VINOD PAL S/O PALTU K GHAR K PASS 2  NAG SOLAR LIGHT",2025-01-24,41888.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.2367418856907364,0.7593836716810282,75.93836716810281,3272,47
WS/MP600/2024-2025/159628,Jammu And Kashmir,UDHAMPUR(Deputy Commissioner Udhampur_IDA),Jitendra Singh,UDHAMPUR,Normal/Others,"Construction of protection wall from the house of Sansar Chand to the Nabi Suh  , Village – Ladda  A , Tehsil – Moungri,   	Moungri, Udhampur",2024-12-19,300000.0,,,,,,,,,0,0,0,,,,,,,,,,2024-2025,2024,12,1,0,-0.9982556700985229,0.35289177742076827,35.28917774207683,8787,150
WS/MP18228/2025-2026/159629,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- JITENDRA YADAV S/O SABHAJEET YADAV, 2- AKBAL HASHMI S/O IDRISH YADAV K GHAR K PASS 2 NAG SOLAR LIGHT",2025-01-24,41888.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.2367418856907364,0.7593836716810282,75.93836716810281,3272,47
WS/MP18228/2025-2026/159630,Uttar Pradesh,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),PRIYA SAROJ,MACHHLISHAHR(SC),Normal/Others,"1- BUFRAN AHAMAD S/O HANIF, 2- DEEPKESH RAJBHAR S/O GULABCHAND K GHAR K PASS 2 NAG SOLAR LIGHT",2025-01-24,41888.0,,,,,,,,,0,0,0,,,,,,,,,,2025-2026,2025,1,1,0,-1.2367418856907364,0.7593836716810282,75.93836716810281,3272,47
